x_pos,y_pos
2,5
7.9904121586835215,4.660939284055748
13.973727065533271,5.108088840098871
19.96833567109453,4.853790459980291
25.753442699917223,6.445185026097151
31.653685070323487,7.534744556578465
33.17856954084911,13.337737521553503
34.59944940727387,19.167068564236594
38.79656148663457,23.454754442806117
43.140804163950975,27.593299544720896
47.54593085552669,31.666978328224467
52.10999037527783,35.56176467668685
57.31529082827654,38.54586373570138
62.88436392989435,40.77867021832297
65.9456604796273,45.93894767545578
70.48991863974265,49.85681926271142
74.14150409902004,54.61769351368612
77.55272791637947,59.553638414906125
80.98922159668687,64.47202343289803
83.12427759797825,70.07929869556791
85.66097805133082,75.51668325158019
80.97062110346369,79.25841436185449
78.42391722900187,84.69112081221616
79.72016713186292,90.5494257026544
80.73055640933876,96.46373999156076
75.81563804620562,99.90518990166211
71.21890597392013,103.76136083350913
66.55970912071614,107.54182174232619
61.90831759638633,111.33188201722854
56.78363545047037,114.45240006770192
51.09303820808317,116.35426836622712
45.485051383375406,114.22108207011885
46.41618487344505,120.14839093870928
46.44908871574424,126.14830071612776
47.73975854455143,132.00783750609733
48.67021255170016,137.93525307619032
53.37600687407924,141.6575507262265
58.281900572085085,145.11185340894937
63.5035059762035,148.0673291749947
67.39131978635022,152.6373295883024
71.36702438049028,157.13107779888716
75.04521450905112,161.87142772037583
80.42363034804951,164.53087184703298
85.34831717410167,167.95832858130527
88.3131025744158,173.17465367950268
89.83585015628807,178.9782077459263
91.32574265976984,184.79028313498216
91.7516958214656,190.77514436178112
92.51019791968173,196.72700747907487
92.93246828195208,202.71212967842453
94.63849704162097,208.4644740588648
97.09053052553436,213.9405613293315
99.576615395754,219.4012739218477
102.00326934755344,224.88865495456415
103.68526109904883,230.64807365334804
106.15279655859723,236.11719321282663
110.90855225255109,239.7754424907498
115.46300498138702,243.68145840735832
120.52263080649982,246.90639042367303
125.05399718042126,250.8391653708692
127.79739061172234,256.17524937330904
131.6128911404704,260.8057953146774
135.18979746075277,265.6230290827153
138.69319262798425,270.49398610389903
142.84222709923745,274.8282118659415
146.8075425888408,279.3311301494452
148.8305211603671,284.97980766716074
153.7991251271773,288.34328423479104
158.5522617876271,292.0049357593204
163.09691321292527,295.9223511601345
167.47674996775027,300.02320838772533
171.83995137600297,304.14176073910096
176.03151116603811,308.43487458880963
180.01876079705696,312.9183821866553
180.1886756036251,318.9159757839666
181.7704845102939,324.7037111427043
183.7913353042086,330.3531502359891
184.64763299959844,336.29173207485184
185.5873724401183,342.2176826132829
185.5721268355692,348.21766324421344
185.02412309633488,354.1925851601706
186.1700032287139,360.0821487027618
186.80403341897534,366.0485551352668
189.08457374577674,371.5982520475164
191.5181288547609,377.0825760287867
192.70980542037032,382.96304428930625
194.77879043403345,388.5950333707265
196.3712089500412,394.37985862909653
192.07340373994577,398.5666080097111
188.06779673614093,403.0337225740658
183.23832571897614,399.47335606282496
181.04652474188538,393.8880173553853
178.64913624111927,388.3877875077885
175.90887552294907,383.0500940736867
173.25038659900085,377.67120602491264
171.38056754294888,371.9699976707455
170.42723327208128,366.0462189976358
171.11188725819486,372.00702841576845
171.87791883564026,377.95792713968876
171.57966698145646,383.95050970745336
171.06381261175738,389.92829309841545
172.9099231614162,395.63722258111517
176.4476438835426,400.4833067830495
180.04392606783622,405.2860928964354
184.85421427664784,408.8723342921264
189.55839275266413,412.5966738128717
194.0504001104486,416.5743452293678
196.94701836612884,411.3198611746903
200.90214698518835,406.80799264749487
205.03441538377763,402.4577791030789
208.58104627394536,397.6182120430096
212.74175360726102,393.29519058961694
216.79077706626475,388.86739102002963
220.89234975624933,384.4882242649525
225.96327376469108,381.2810869587854
231.7029687353839,379.5329732200935
237.4677961794383,377.8696138060529
242.6663301562192,380.86548504698675
247.67019156372027,384.1762811770016
252.76756434800177,387.3412125661578
258.578184661115,388.8367698458484
263.6844479733571,391.9873372528483
264.81571331006324,397.8797254561125
262.3681490456659,403.35781172520734
260.21960966548835,408.9599344061048
257.56985946190315,414.34313269881153
257.75959199170245,420.3401320790963
258.29504200914647,426.31619209208304
259.74665803804817,432.1379453421475
261.94814397256164,437.7194737779918
264.1229683459821,443.311444713608
266.7402735245554,448.7104921853583
269.71619687168004,453.9204710943404
272.4273033541872,459.2730313826985
275.38917661804487,464.49101056709975
277.7411973305792,470.010793041782
272.37494830955416,472.69470277281755
266.6645698265505,474.5363263990912
261.10515771812305,476.79308004286133
255.53651769962363,479.0269664196421
249.60433678903635,479.9265383423164
243.60556413780895,480.0478918708441
237.82305016471588,481.64868297245084
232.0495879174653,483.2818191209615
226.3195893129994,485.06145840823825
221.11754182185368,488.0512246030877
216.82793171210514,492.2463700244459
212.09858979712203,495.9387033045256
207.49583974666703,499.78768914147486
202.37006906287453,502.90641883434233
197.61956027753845,506.5714790358185
191.90276714269464,508.39309267580984
186.9460257523089,511.77402668712045
181.86388990838014,514.9633675694745
179.55769091202257,520.5024510847502
178.7734363658205,526.4509756755006
176.90519782047633,532.1527021454121
174.5932938824901,537.6894069579811
172.50361293667845,543.3137499013578
170.89146793622504,549.0931087323626
168.9754896077697,554.7789707641823
166.68235166867998,560.3234742038338
164.32668979931347,565.8417037348712
162.1120465851478,571.4180246935275
158.85393642492494,576.4563496318232
156.21172612601296,581.8432527065335
154.5350122643436,587.604210146585
153.21024515340252,593.4561322326837
151.51063376502316,599.210375982169
151.01188554296547,605.1896109007012
149.72622879966107,611.0502496660915
148.13781095698914,616.8361747223881
146.15214252407566,622.4980755405348
143.33001768988416,627.7929420563443
140.6647315625471,633.1684652736158
138.8077155427574,638.8738567152475
136.41772613051907,644.3773056892445
133.61277388397642,649.6812893708385
130.62472481012588,654.8843233638335
128.26545992600555,660.401013422787
126.07220180984163,665.9857800997289
123.29512199845304,671.3044103483153
119.85828966818683,676.2225587329858
116.02305872186831,680.8367762818667
112.53032985322596,685.7153872573548
109.95219906074993,691.1332504539376
106.56392228735349,696.0849754570918
