x,y
0.0,0.0
5.997575249566833,-0.17056120831928906
11.541373524651913,-2.465403400097124
13.091451683635517,-8.261717547988178
15.55521312729226,-13.732538286117919
17.636400970939796,-19.360029481975424
15.08607228280928,-24.791035243572303
19.239802961311295,-29.120760575561757
22.78738937543268,-33.959627243939934
26.146032378872885,-28.98775464144476
28.283434887739837,-23.381373409750893
28.95505272973483,-17.419081109442732
29.7657695948809,-11.474105233581863
27.3777978798398,-5.96978047134593
25.684293162096996,-0.2137365372725588
24.256111220348473,5.613809802419937
28.363162381822132,1.2397806807704423
31.47042037504349,-3.8929522913957477
36.46146244111224,-7.223042244344789
42.157614321129,-9.1082090167502
48.15751720048907,-9.074070501158591
54.11234968656355,-8.339243948295966
48.682224986217705,-5.787039854048416
43.26000736272242,-8.355999963403395
39.26718039943926,-12.834541337699157
33.51723197748453,-11.120454658193061
27.53665892154553,-11.602892138677788
31.16387560872971,-16.382358542389877
35.885334199276116,-20.084767052772754
41.864850405086,-20.580131508963273
47.777534122518475,-19.56024364375021
52.7383708807689,-16.185321621244885
56.775019075732054,-11.7462371041287
56.472642752250394,-5.753861234826301
50.67129458712197,-4.222731107449466
45.7308626940721,-7.627453226820689
44.69633666053203,-13.53759331703241
45.50499268503946,-19.48284986608291
44.264009944644734,-25.35311066421125
41.31879108364679,-30.58050828260819
39.20528935171179,-36.195943299515406
34.64616767126398,-40.096508579429425
40.599248014338016,-40.84539737551698
46.30458181731301,-42.70259047173259
51.139357840726674,-46.25574974249774
54.327002117674176,-51.338949912040924
58.87624972141639,-47.42687293940277
63.02620945305078,-51.76021278596605
62.90166854000912,-57.758920110130035
57.186252429501,-55.93299057048612
51.21272776275696,-56.496020814612
46.068770383444836,-53.40737993554881
40.15501640758016,-52.393716326186855
34.15663792708492,-52.5331996754854
28.763970076023302,-55.163624251124546
26.137546694323852,-60.55824195955045
24.19659002148427,-66.2356257931625
20.222510953747125,-70.73081161394605
16.53957511084399,-75.46747537413204
12.102118956198764,-71.42903720132301
7.08451475976899,-68.1391058756005
2.092973100319238,-64.80976482037988
-2.880776168231164,-61.45390156130715
-8.843075666244687,-62.12545550254168
-14.83990363408056,-61.930380326823666
-19.803151625011118,-65.30175532532557
-18.916546346455135,-71.23588804039326
-19.523977064795137,-77.20506117596379
-23.679745602175508,-81.53283056257848
-26.66592115975613,-86.7369400482934
-20.826867407925697,-85.35655920112302
-16.50403682818527,-89.51746484519391
-10.506444053814427,-89.3475209932469
-8.036064544307358,-94.81535649543673
-5.73734441189834,-100.35754791696462
-0.004302817093255307,-98.58773604215004
4.78627857567137,-94.97521200495703
7.95278312393018,-100.07160768679495
5.769235141158751,-105.66017800548423
2.223240780387117,-110.50021147575855
7.757316283902199,-108.18202073265861
11.620125680810656,-103.59086580571969
17.593157085464085,-103.02262656118988
23.248485085041334,-105.02693821789337
29.08187157515447,-103.62280073994991
33.36069667383731,-99.41665573830272
39.06092739443479,-97.54385843694932
34.036086996527565,-100.82272698807476
30.735167456047737,-105.83310922771261
26.89418833858618,-110.44254296942364
26.4061708442524,-116.42266327968699
30.96472755522006,-112.52143773982242
36.779595427979395,-114.00039400095768
31.28206463353418,-116.40396533630982
28.650958645721076,-121.79630075622705
23.60185603649425,-118.55491789678284
18.95930982145306,-122.3558078769331
17.18232406621702,-128.0866299493489
13.839965219959332,-133.06946421739784
9.92771405920571,-137.6185620241263
6.001880424759701,-142.15594345780062
11.759286078873455,-140.46707397380285
16.318259259823982,-144.36781281860826
15.847949923740078,-138.38627379187005
15.967274785344301,-132.38746044443184
14.844029094941314,-126.4935382258247
14.729871486228882,-120.49462432076047
20.47323303713532,-122.23065372591739
26.39058434874361,-121.23820551315889
31.977733524796253,-119.05102374555608
36.386793317749344,-123.1204452943962
39.49856564290214,-128.25044266246698
40.21707677319333,-134.20726578856764
41.01568810287028,-140.1538799465664
42.1767046499032,-146.04047833421913
43.99552170370967,-151.75816182710176
48.310947048225515,-155.9267472101676
52.655142757170324,-160.0653416143567
52.3640586570414,-154.0724066033081
56.028976163181724,-149.3217877306573
61.505774151169994,-146.8713420979677
67.28859834040075,-148.47101218784485
73.19959474970356,-149.50063418120413
78.16848114508748,-152.86369350119367
82.77285357841926,-156.71073840542525
85.71628295430102,-161.93914385156236
79.8963049144717,-160.4804267385126
74.31992794392501,-162.69492891334926
69.8003785035248,-166.64127822071904
63.898402101727186,-165.56115112050168
59.23653670250848,-161.78398141296043
53.77336080318513,-159.30331434681625
51.285494087248225,-153.84341332173042
56.4346993640788,-150.7635293925766
57.568654170301585,-144.87165817050766
56.016500317580686,-139.0758995128785
52.69229904785158,-134.0809334551028
51.51791504170904,-128.19698731274931
46.17501855154896,-125.46688528252498
50.956336154384815,-129.09166141089648
56.72995657207996,-130.72423829189583
62.729895122263905,-130.75139329173948
68.67510994513353,-131.56035602878688
71.66398827941524,-136.76291369813197
69.44389634437059,-131.18875978924592
71.5286475636837,-125.56258770215399
72.28562938489637,-119.61053103891956
70.37994379386176,-113.92121100677838
73.47456469396094,-119.0615730061583
78.85571254819253,-121.71548479272896
84.82117268262762,-122.35835755188553
88.22739667472497,-117.41896101833406
84.21576832353065,-112.95725305255527
79.86646806004073,-108.82402341726929
76.57531487120421,-103.80722058203537
71.63098120155142,-100.40816710155913
65.81993512130259,-98.91426501198814
59.86637337421448,-98.16921298453697
53.94012238309905,-97.23137014572903
47.940283763730356,-97.2753762990698
42.447552421886755,-94.86085721520881
39.37585664489889,-89.70676320620638
39.514730313049355,-83.70837057948592
33.81164202950008,-81.84429331980947
28.424928329218616,-79.2016969618312
29.905552053316843,-73.38725344695918
35.831354102356634,-74.32792877649415
30.23007800168578,-72.17718331408967
26.209502833610653,-67.72353589676334
27.107742457460645,-61.79115310583137
27.717754297984243,-55.82224319241997
32.50345349712295,-59.441232440174524
35.30847360467931,-64.74518023367743
41.303620586143296,-64.98645325463742
46.95289945479708,-67.00775191247644
52.60371220618897,-69.02475841933423
55.002494819977464,-74.52438040377879
58.593172013397705,-79.33135838299314
64.15525742759361,-81.58151523201259
69.76490473938249,-83.71033110881822
75.45335549590735,-85.61860991197874
81.31422748049732,-86.90320306946026
85.28536187240812,-91.4009904856665
90.67203593673815,-94.04366763671503
95.75879802524189,-97.22562481036792
100.6690639530809,-100.67370957120302
104.8342675292082,-96.35502005128889
110.2108369691152,-93.69184505556329
105.4148827541622,-90.08645698101785
99.43388383390239,-90.56358580623255
93.51374074000066,-89.58792923359667
87.52036687567812,-89.86983298038886
81.77040330608892,-88.15579711483733
77.20048663821984,-92.04370936291242
73.71702330467326,-96.9289404939682
69.60604844397417,-101.29928209328284
64.16805672528452,-103.83468069458058
61.729467492927775,-109.31676812144946
55.80287814299155,-110.25247035892808
54.953511265345426,-104.31289327742155
60.88532378165452,-105.21489121054483
66.50963990720388,-107.3046443346926
71.70046493534808,-110.31385278994982
72.91324768773003,-104.4377011585226
77.53698091383342,-108.2614546879525
71.86857324706132,-110.22847134351983
75.6465300917353,-114.88969887280662
80.86291484345128,-117.85437931461901
86.21699404605695,-120.56248490565959
92.05678466762316,-121.93974504676122
92.92809969872722,-127.87614211203339
98.88690078538346,-127.17422359135995
104.79133098072892,-128.24085570614588
110.47322421427481,-126.31313962679566
116.17023062740094,-124.43055684540207
119.93397050912024,-119.75784220584237
124.79298670627888,-116.2379044797242
130.05343283258347,-113.35212788541774
136.05306273380953,-113.2854866945969
130.25802535758805,-111.73064206949896
125.41595378771194,-115.2738528891084
122.38566406522479,-120.4523994224311
126.0653983212231,-115.7132480421487
128.8447172896971,-110.3957875513241
125.9318927622517,-105.15027010570327
122.26033114980413,-100.40478432171854
117.4950142401097,-96.7589984324787
113.39195655370202,-92.38122301315775
116.04796868654937,-87.00111153195519
110.33724255212091,-85.1605662275533
114.86747404795243,-81.22648404816557
